fishbase_id,Order,Family,Species,Occurrence,FishBase name,Name,Link,image_counts,image_page_link
53838,Anguilliformes,Ophichthidae,Scolecenchelys cookei,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=53838,2,https://www.fishbase.se/photos/thumbnailssummary.php?ID=53838
7288,Anguilliformes,Ophichthidae,Scolecenchelys gymnota,native,Indo-Pacific slender worm-eel,Slender worm eel,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7288,4,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7288
7289,Anguilliformes,Ophichthidae,Scolecenchelys macroptera,native,Narrow worm eel,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7289,2,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7289
53879,Anguilliformes,Ophichthidae,Scolecenchelys puhioilo,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=53879,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=53879
116,Scombriformes,Scombridae,Scomber australasicus,native,Blue mackerel,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=116,38,https://www.fishbase.se/photos/thumbnailssummary.php?ID=116
1951,Carangiformes,Carangidae,Scomberoides lysan,native,Doublespotted queenfish,Lai,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=1951,63,https://www.fishbase.se/photos/thumbnailssummary.php?ID=1951
16630,Aulopiformes,Scopelarchidae,Scopelarchus analis,native,Short fin pearleye,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=16630,4,https://www.fishbase.se/photos/thumbnailssummary.php?ID=16630
16633,Aulopiformes,Scopelarchidae,Scopelarchus guentheri,native,Staring pearleye,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=16633,2,https://www.fishbase.se/photos/thumbnailssummary.php?ID=16633
16636,Aulopiformes,Scopelarchidae,Scopelarchus michaelsarsi,native,Bigfin pearleye,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=16636,2,https://www.fishbase.se/photos/thumbnailssummary.php?ID=16636
59942,Aulopiformes,Scopelarchidae,Scopelarchus stephensi,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=59942,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=59942
52724,Myctophiformes,Neoscopelidae,Scopelengys clarkei,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=52724,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=52724
16859,Beryciformes,Melamphaidae,Scopeloberyx opisthopterus,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=16859,6,https://www.fishbase.se/photos/thumbnailssummary.php?ID=16859
16860,Beryciformes,Melamphaidae,Scopeloberyx robustus,native,Longjaw bigscale,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=16860,6,https://www.fishbase.se/photos/thumbnailssummary.php?ID=16860
10284,Beryciformes,Melamphaidae,Scopelogadus mizolepis,native,Ragged bigscale,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=10284,6,https://www.fishbase.se/photos/thumbnailssummary.php?ID=10284
22972,Aulopiformes,Notosudidae,Scopelosaurus hoedti,native,Hoedt's waryfish,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=22972,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=22972
9162,Aulopiformes,Notosudidae,Scopelosaurus smithii,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=9162,2,https://www.fishbase.se/photos/thumbnailssummary.php?ID=9162
59560,Perciformes/Scorpaenoidei,Scorpaenidae,Scorpaena colorata,endemic,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=59560,4,https://www.fishbase.se/photos/thumbnailssummary.php?ID=59560
59561,Perciformes/Scorpaenoidei,Scorpaenidae,Scorpaena pele,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=59561,2,https://www.fishbase.se/photos/thumbnailssummary.php?ID=59561
27363,Perciformes/Scorpaenoidei,Scorpaenidae,Scorpaenodes corallinus,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=27363,4,https://www.fishbase.se/photos/thumbnailssummary.php?ID=27363
59562,Perciformes/Scorpaenoidei,Scorpaenidae,Scorpaenodes evides,native,Cheekspot scorpionfish,Shore scorpionfish,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=59562,10,https://www.fishbase.se/photos/thumbnailssummary.php?ID=59562
5815,Perciformes/Scorpaenoidei,Scorpaenidae,Scorpaenodes hirsutus,native,Hairy scorpionfish,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=5815,6,https://www.fishbase.se/photos/thumbnailssummary.php?ID=5815
5816,Perciformes/Scorpaenoidei,Scorpaenidae,Scorpaenodes kelloggi,native,Kellogg's scorpionfish,Kellogg's scorpionfish,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=5816,4,https://www.fishbase.se/photos/thumbnailssummary.php?ID=5816
4915,Perciformes/Scorpaenoidei,Scorpaenidae,Scorpaenodes parvipinnis,native,Lowfin scorpionfish,Lowfin scorpionfish,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=4915,38,https://www.fishbase.se/photos/thumbnailssummary.php?ID=4915
5818,Perciformes/Scorpaenoidei,Scorpaenidae,Scorpaenodes varipinnis,native,Blotchfin scorpionfish,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=5818,22,https://www.fishbase.se/photos/thumbnailssummary.php?ID=5818
59495,Perciformes/Scorpaenoidei,Scorpaenidae,Scorpaenopsis altirostris,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=59495,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=59495
12605,Perciformes/Scorpaenoidei,Scorpaenidae,Scorpaenopsis brevifrons,native,Bigmouth scorpionfish,Shortnose scorpionfish,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=12605,12,https://www.fishbase.se/photos/thumbnailssummary.php?ID=12605
6653,Perciformes/Scorpaenoidei,Scorpaenidae,Scorpaenopsis cacopsis,native,Jenkin's scorpionfish,Nohu,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=6653,14,https://www.fishbase.se/photos/thumbnailssummary.php?ID=6653
4921,Perciformes/Scorpaenoidei,Scorpaenidae,Scorpaenopsis diabolus,native,False stonefish,Nohu omakaha,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=4921,62,https://www.fishbase.se/photos/thumbnailssummary.php?ID=4921
59499,Perciformes/Scorpaenoidei,Scorpaenidae,Scorpaenopsis pluralis,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=59499,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=59499
55168,Anguilliformes,Muraenidae,Scuticaria okinawae,native,Shorttailed snake moray,Puhi,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=55168,2,https://www.fishbase.se/photos/thumbnailssummary.php?ID=55168
7450,Anguilliformes,Muraenidae,Scuticaria tigrina,native,Tiger reef-eel,Puhi,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7450,20,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7450
7779,Perciformes/Scorpaenoidei,Scorpaenidae,Sebastapistes ballieui,native,Spotfin scorpionfish,Poopa'a,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7779,9,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7779
7776,Perciformes/Scorpaenoidei,Scorpaenidae,Sebastapistes coniorta,native,Humpback nohu,Humpback nohu,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7776,15,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7776
5821,Perciformes/Scorpaenoidei,Scorpaenidae,Sebastapistes fowleri,native,Pigmy scorpionfish,Dwarf scorpionfish,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=5821,10,https://www.fishbase.se/photos/thumbnailssummary.php?ID=5821
5812,Perciformes/Scorpaenoidei,Scorpaenidae,Sebastapistes galactacma,native,Galactacma scorpionfish,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=5812,4,https://www.fishbase.se/photos/thumbnailssummary.php?ID=5812
5813,Perciformes/Scorpaenoidei,Scorpaenidae,Sebastapistes mauritiana,native,Spineblotch scorpionfish,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=5813,12,https://www.fishbase.se/photos/thumbnailssummary.php?ID=5813
52966,Perciformes/Scorpaenoidei,Scorpaenidae,Sebastapistes nuchalis,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=52966,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=52966
387,Carangiformes,Carangidae,Selar crumenophthalmus,native,Bigeye scad,Aji,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=387,100,https://www.fishbase.se/photos/thumbnailssummary.php?ID=387
1005,Carangiformes,Carangidae,Seriola dumerili,native,Greater amberjack,Kahala,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=1005,184,https://www.fishbase.se/photos/thumbnailssummary.php?ID=1005
382,Carangiformes,Carangidae,Seriola lalandi,native,Yellowtail amberjack,Kahala 'opio,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=382,71,https://www.fishbase.se/photos/thumbnailssummary.php?ID=382
381,Carangiformes,Carangidae,Seriola quinqueradiata,native,Japanese amberjack,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=381,8,https://www.fishbase.se/photos/thumbnailssummary.php?ID=381
1007,Carangiformes,Carangidae,Seriola rivoliana,native,Longfin yellowtail,Kahala,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=1007,123,https://www.fishbase.se/photos/thumbnailssummary.php?ID=1007
7477,Anguilliformes,Serrivomeridae,Serrivomer beanii,native,Stout sawpalate,Bean's serrivomerid eel,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7477,12,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7477
11483,Anguilliformes,Serrivomeridae,Serrivomer sector,native,Sawtooth eel,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=11483,5,https://www.fishbase.se/photos/thumbnailssummary.php?ID=11483
5029,Perciformes/Scorpaenoidei,Setarchidae,Setarches guentheri,native,Channeled rockfish,Deepwater scorpionfish,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=5029,28,https://www.fishbase.se/photos/thumbnailssummary.php?ID=5029
6347,Gobiiformes,Gobiidae,Sicyopterus stimpsoni,native,Stimpson's goby,'O'opu nōpili,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=6347,5,https://www.fishbase.se/photos/thumbnailssummary.php?ID=6347
27408,Stomiiformes,Gonostomatidae,Sigmops ebelingi,native,Ebeling's fangjaw,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=27408,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=27408
7383,Stomiiformes,Gonostomatidae,Sigmops elongatus,native,Elongated bristlemouth fish,Elongated bristle-mouth fish,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7383,13,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7383
22719,Stomiiformes,Gonostomatidae,Sigmops gracilis,native,Slender fangjaw,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=22719,4,https://www.fishbase.se/photos/thumbnailssummary.php?ID=22719
9102,Anguilliformes,Synaphobranchidae,Simenchelys parasitica,native,Snubnosed eel,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=9102,10,https://www.fishbase.se/photos/thumbnailssummary.php?ID=9102
59121,Lophiiformes,Lophiidae,Sladenia remiger,native,Celebes monkfish,Celebes monkfish,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=59121,2,https://www.fishbase.se/photos/thumbnailssummary.php?ID=59121
49278,Ophidiiformes,Carapidae,Snyderidia canina,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=49278,6,https://www.fishbase.se/photos/thumbnailssummary.php?ID=49278
58608,Lophiiformes,Ogcocephalidae,Solocisquama erythrina,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=58608,4,https://www.fishbase.se/photos/thumbnailssummary.php?ID=58608
16838,Lophiiformes,Ogcocephalidae,Solocisquama stellulata,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=16838,4,https://www.fishbase.se/photos/thumbnailssummary.php?ID=16838
8991,Ophidiiformes,Ophidiidae,Spectrunculus grandis,native,Pudgy cuskeel,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=8991,44,https://www.fishbase.se/photos/thumbnailssummary.php?ID=8991
52363,Gadiformes,Macrouridae,Sphagemacrurus gibber,endemic,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=52363,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=52363
4296,Tetraodontiformes,Tetraodontidae,Sphoeroides pachygaster,native,Blunthead puffer,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=4296,37,https://www.fishbase.se/photos/thumbnailssummary.php?ID=4296
5733,Carangaria/misc,Sphyraenidae,Sphyraena acutipinnis,native,Sharpfin barracuda,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=5733,29,https://www.fishbase.se/photos/thumbnailssummary.php?ID=5733
1235,Carangaria/misc,Sphyraenidae,Sphyraena barracuda,native,Great barracuda,Kaku,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=1235,183,https://www.fishbase.se/photos/thumbnailssummary.php?ID=1235
5734,Carangaria/misc,Sphyraenidae,Sphyraena forsteri,native,Bigeye barracuda,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=5734,41,https://www.fishbase.se/photos/thumbnailssummary.php?ID=5734
6649,Carangaria/misc,Sphyraenidae,Sphyraena helleri,native,Heller's barracuda,Kawalea,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=6649,4,https://www.fishbase.se/photos/thumbnailssummary.php?ID=6649
912,Carcharhiniformes,Sphyrnidae,Sphyrna lewini,native,Scalloped hammerhead,Mano kihikihi,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=912,200,https://www.fishbase.se/photos/thumbnailssummary.php?ID=912
914,Carcharhiniformes,Sphyrnidae,Sphyrna mokarran,native,Great hammerhead,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=914,90,https://www.fishbase.se/photos/thumbnailssummary.php?ID=914
917,Carcharhiniformes,Sphyrnidae,Sphyrna zygaena,native,Smooth hammerhead,Mano kihikihi,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=917,97,https://www.fishbase.se/photos/thumbnailssummary.php?ID=917
1457,Clupeiformes,Spratelloididae,Spratelloides delicatulus,native,Delicate round herring,Pihā,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=1457,6,https://www.fishbase.se/photos/thumbnailssummary.php?ID=1457
713,Squaliformes,Squalidae,Squalus mitsukurii,native,Shortspine spurdog,Manō,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=713,16,https://www.fishbase.se/photos/thumbnailssummary.php?ID=713
4347,Ovalentaria/misc,Pomacentridae,Stegastes fasciolatus,native,Pacific gregory,Yellow-eye damsel,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=4347,31,https://www.fishbase.se/photos/thumbnailssummary.php?ID=4347
7478,Anguilliformes,Serrivomeridae,Stemonidium hypomelas,native,Black serrivomerid eel,Black serrivomerid eel,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7478,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7478
10272,Aulopiformes,Paralepididae,Stemonosudis elegans,native,Tailspot barracudina,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=10272,4,https://www.fishbase.se/photos/thumbnailssummary.php?ID=10272
63603,Aulopiformes,Paralepididae,Stemonosudis elongata,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=63603,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=63603
16727,Aulopiformes,Paralepididae,Stemonosudis macrura,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=16727,7,https://www.fishbase.se/photos/thumbnailssummary.php?ID=16727
10432,Aulopiformes,Paralepididae,Stemonosudis rothschildi,native,Rothschild's barracudina,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=10432,6,https://www.fishbase.se/photos/thumbnailssummary.php?ID=10432
9997,Gobiiformes,Gobiidae,Stenogobius genivittatus,native,Chinstripe goby,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=9997,12,https://www.fishbase.se/photos/thumbnailssummary.php?ID=9997
56268,Gobiiformes,Gobiidae,Stenogobius hawaiiensis,endemic,,O'opu naniha,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=56268,11,https://www.fishbase.se/photos/thumbnailssummary.php?ID=56268
7389,Stomiiformes,Sternoptychidae,Sternoptyx diaphana,native,Diaphanous hatchet fish,Diaphanous hatchet fish,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7389,24,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7389
16716,Stomiiformes,Sternoptychidae,Sternoptyx obscura,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=16716,6,https://www.fishbase.se/photos/thumbnailssummary.php?ID=16716
10166,Stomiiformes,Sternoptychidae,Sternoptyx pseudobscura,native,Highlight hatchetfish,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=10166,8,https://www.fishbase.se/photos/thumbnailssummary.php?ID=10166
7828,Eupercaria/misc,Labridae,Stethojulis balteata,native,Belted wrasse,Ohua,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7828,11,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7828
55194,Zeiformes,Parazenidae,Stethopristes eos,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=55194,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=55194
55049,Stomiiformes,Stomiidae,Stomias danae,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=55049,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=55049
11719,Stomiiformes,Stomiidae,Stomias longibarbatus,native,Longbarb scaly dragonfish,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=11719,6,https://www.fishbase.se/photos/thumbnailssummary.php?ID=11719
3268,Stylephoriformes,Stylephoridae,Stylephorus chordatus,native,Tube-eye,Thread-tail,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=3268,11,https://www.fishbase.se/photos/thumbnailssummary.php?ID=3268
7403,Aulopiformes,Paralepididae,Sudis atrox,native,Fierce pike smelt,Fierce pike smelt,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7403,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7403
4410,Eupercaria/misc,Labridae,Suezichthys notatus,native,Northern rainbow wrasse,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=4410,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=4410
6029,Tetraodontiformes,Balistidae,Sufflamen bursa,native,Boomerang triggerfish,Humuhumu-lei,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=6029,44,https://www.fishbase.se/photos/thumbnailssummary.php?ID=6029
1312,Tetraodontiformes,Balistidae,Sufflamen fraenatum,native,Masked triggerfish,Humuhumu-mimi,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=1312,54,https://www.fishbase.se/photos/thumbnailssummary.php?ID=1312
49436,Perciformes/Serranoidei,Serranidae,Suttonia lineata,native,Freckleface podge,Palestripe podge,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=49436,13,https://www.fishbase.se/photos/thumbnailssummary.php?ID=49436
5351,Myctophiformes,Myctophidae,Symbolophorus californiensis,native,Bigfin lanternfish,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=5351,6,https://www.fishbase.se/photos/thumbnailssummary.php?ID=5351
4468,Myctophiformes,Myctophidae,Symbolophorus evermanni,native,Evermann's lantern fish,Evermann's lantern fish,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=4468,16,https://www.fishbase.se/photos/thumbnailssummary.php?ID=4468
17371,Pleuronectiformes,Cynoglossidae,Symphurus marmoratus,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=17371,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=17371
7688,Pleuronectiformes,Cynoglossidae,Symphurus strictus,native,Blackbelly tonguesole,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7688,4,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7688
58962,Pleuronectiformes,Cynoglossidae,Symphurus undatus,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=58962,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=58962
13008,Acropomatiformes,Symphysanodontidae,Symphysanodon katayamai,native,Yellowstripe slopefish,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=13008,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=13008
10468,Acropomatiformes,Symphysanodontidae,Symphysanodon maunaloae,native,Longtailed slopefish,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=10468,4,https://www.fishbase.se/photos/thumbnailssummary.php?ID=10468
10580,Acropomatiformes,Symphysanodontidae,Symphysanodon typus,native,Insular shelf beauty,Insular shelf beauty,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=10580,17,https://www.fishbase.se/photos/thumbnailssummary.php?ID=10580
357,Acropomatiformes,Synagropidae,Synagrops japonicus,native,Blackmouth splitfin,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=357,14,https://www.fishbase.se/photos/thumbnailssummary.php?ID=357
7476,Anguilliformes,Synaphobranchidae,Synaphobranchus affinis,native,Grey cutthroat,Gilbert's synaphobranchid eel,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7476,12,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7476
22585,Anguilliformes,Synaphobranchidae,Synaphobranchus brevidorsalis,native,Shortdorsal cutthroat eel,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=22585,2,https://www.fishbase.se/photos/thumbnailssummary.php?ID=22585
9104,Anguilliformes,Synaphobranchidae,Synaphobranchus kaupii,native,Kaup's arrowtooth eel,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=9104,13,https://www.fishbase.se/photos/thumbnailssummary.php?ID=9104
50546,Callionymiformes,Callionymidae,Synchiropus corallinus,native,Exclamation point dragonet,Exclamation point dragonet,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=50546,4,https://www.fishbase.se/photos/thumbnailssummary.php?ID=50546
60542,Callionymiformes,Callionymidae,Synchiropus hawaiiensis,native,Hawaiian bigeye dragonet,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=60542,4,https://www.fishbase.se/photos/thumbnailssummary.php?ID=60542
59478,Callionymiformes,Callionymidae,Synchiropus kinmeiensis,native,Kinmei dragonet,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=59478,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=59478
24212,Callionymiformes,Callionymidae,Synchiropus kiyoae,native,Kiyo’s dragonet,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=24212,10,https://www.fishbase.se/photos/thumbnailssummary.php?ID=24212
59479,Callionymiformes,Callionymidae,Synchiropus rosulentus,native,Rosy dragonet,Rosy dragonet,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=59479,2,https://www.fishbase.se/photos/thumbnailssummary.php?ID=59479
59299,Callionymiformes,Callionymidae,Synchiropus rubrovinctus,native,Tiny Hawaiian dragonet,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=59299,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=59299
7292,Aulopiformes,Synodontidae,Synodus binotatus,native,Two-spot lizard fish,'Ulae,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7292,32,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7292
55101,Aulopiformes,Synodontidae,Synodus capricornis,native,Capricorn lizardfish,'Ulae,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=55101,8,https://www.fishbase.se/photos/thumbnailssummary.php?ID=55101
12620,Aulopiformes,Synodontidae,Synodus dermatogenys,native,Sand lizardfish,'Ulae,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=12620,45,https://www.fishbase.se/photos/thumbnailssummary.php?ID=12620
12890,Aulopiformes,Synodontidae,Synodus doaki,native,Arrowtooth lizardfish,Arrowtooth lizardfish,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=12890,8,https://www.fishbase.se/photos/thumbnailssummary.php?ID=12890
61178,Aulopiformes,Synodontidae,Synodus falcatus,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=61178,2,https://www.fishbase.se/photos/thumbnailssummary.php?ID=61178
7398,Aulopiformes,Synodontidae,Synodus kaianus,native,Gunther's lizardfish,Gunther's lizard fish,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7398,4,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7398
58374,Aulopiformes,Synodontidae,Synodus lobeli,native,Lobel's lizardfish,'Ulae,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=58374,8,https://www.fishbase.se/photos/thumbnailssummary.php?ID=58374
64980,Aulopiformes,Synodontidae,Synodus mundyi,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=64980,2,https://www.fishbase.se/photos/thumbnailssummary.php?ID=64980
10706,Aulopiformes,Synodontidae,Synodus rubromarmoratus,native,Redmarbled lizardfish,Redmarbled lizardfish,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=10706,8,https://www.fishbase.se/photos/thumbnailssummary.php?ID=10706
7399,Aulopiformes,Synodontidae,Synodus ulae,native,Red lizard fish,'Ulae,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7399,12,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7399
10705,Aulopiformes,Synodontidae,Synodus usitatus,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=10705,4,https://www.fishbase.se/photos/thumbnailssummary.php?ID=10705
